ID_BIO_PEIXES;DATA;MONTH;ANO;DAY;trim;MATRICULA;COD_FAO;PORTO_NOME;ARTE_EU;ARTE;N_OBS;SEXO;EST_MATURACAO;C_CLASSE;C_INDIVIDUAL;P_INDIVIDUAL;P_EVISCERADO;P_FIGADO;P_GONADAS;IDADE
3660;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;27;M;3;20;20.5;50.73;46.73;2.04;0.78;NA
3661;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;28;M;3;20;20.1;48.5;45.19;1.38;0.79;NA
3662;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;29;F;3;20;20.9;53.89;47.14;1.9;3.1;NA
3663;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;30;F;3;20;20.3;48.85;44.45;0.77;2.2;NA
3664;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;31;F;3;21;21.1;50.53;47.86;1.52;0.35;NA
3665;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;32;F;3;21;21.2;56.91;54.18;1.77;0.45;NA
3666;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;33;F;3;21;21;51.19;48.68;1.43;0.88;NA
3667;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;34;F;3;21;21;54.34;49.69;1.86;1.84;NA
3668;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;35;F;3;21;21;55.56;49.76;2.43;1.71;NA
3669;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;36;M;3;21;21.9;62.93;60.63;1.05;0.76;NA
3670;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;37;F;3;21;21.2;52.13;49.16;1.3;0.61;NA
3671;19/03/2019;3;2019;19;1;L-2046-C;WHB;Matosinhos;NA;NA;38;M;3;21;21.1;50.62;47.89;1.12;0.43;NA
3672;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4001;F;2;20;20.4;48.09;45.18;0.7;NA;NA
3673;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4002;M;2;21;21.4;50.74;48.76;0.61;NA;NA
3674;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4003;F;2;21;21.4;55.65;53.13;0.67;NA;NA
3675;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4004;F;2;21;21.5;64.27;60.46;1.64;NA;NA
3676;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4005;F;2;21;21.7;60.13;57.55;1.09;NA;NA
3677;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4006;F;2;21;21.3;56.48;53.87;0.46;NA;NA
3678;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4007;F;2;22;22.5;68.54;64.96;1.49;NA;NA
3679;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4008;M;2;22;22.2;60.41;56.16;1.13;NA;NA
3680;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4009;F;2;22;22.6;72.53;69.2;0.73;NA;NA
3681;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4010;F;2;22;22.6;73.58;69.28;0.83;NA;NA
3682;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4011;F;2;22;22.6;70.67;66.97;1.41;NA;NA
3683;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4012;F;2;22;22.9;72.42;68.16;1.43;NA;NA
3684;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4013;M;2;22;22.3;64.14;61.57;1.24;NA;NA
3685;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4014;M;2;22;22.2;57.61;55.78;0.52;NA;NA
3686;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4015;M;2;22;22.9;56.99;54.53;0.63;NA;NA
3687;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4016;M;2;22;22.2;64.18;61.5;1.13;NA;NA
3688;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4017;F;2;23;23;71.87;68.21;1.35;NA;NA
3689;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4018;F;3;23;23.2;77.58;74.62;0.91;NA;NA
3690;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4019;F;2;23;23.9;82.34;78.68;1.49;NA;NA
3691;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4020;M;2;23;23.2;64.17;61.13;0.56;NA;NA
3692;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4021;M;2;23;23.3;70.49;66.39;1.34;NA;NA
3693;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4022;F;5;24;24.1;74.96;71.45;0.9;NA;NA
3694;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4023;M;2;24;24.9;81.25;77.87;1.31;NA;NA
3695;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4024;M;2;24;24.6;82.17;76.48;2.21;NA;NA
3696;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4025;M;2;24;24.6;81.21;78.13;1.12;NA;NA
3697;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4026;M;2;24;24.4;79.52;74.07;1.43;NA;NA
3698;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4027;F;3;24;24.7;86.11;80.72;1.42;NA;NA
3699;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4028;M;2;24;24.6;75.59;72.69;0.88;NA;NA
3700;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4029;M;2;24;24.4;84.27;80.17;1.17;NA;NA
3701;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4030;M;2;24;24.7;80.87;78.49;0.78;NA;NA
3702;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4031;M;2;25;25.3;92.43;87.07;1.85;NA;NA
3703;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4032;M;2;25;25.6;94.16;88.31;1.75;NA;NA
3704;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4033;M;2;25;25.3;83.74;80.2;1.01;NA;NA
3705;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4034;F;2;25;25.7;89.55;84.55;1.62;NA;NA
3706;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4035;F;3;25;25.9;110.38;105.41;2.27;NA;NA
3707;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4036;M;2;25;25.5;81.64;78.35;0.8;NA;NA
3708;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4037;M;2;25;25.3;90.02;85.18;1;NA;NA
3709;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4038;M;2;25;25.2;85.47;81.81;1.36;NA;NA
3710;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4039;F;3;25;25.8;82.99;78.54;0.86;NA;NA
3711;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4040;F;3;25;25.9;83.44;77.32;0.85;NA;NA
3712;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4041;M;2;26;26.6;114.4;108;2.39;NA;NA
3713;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4042;F;2;26;26.9;86.12;81.61;1.83;NA;NA
3714;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4043;M;2;26;26.4;111.44;107.24;1.82;NA;NA
3715;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4044;F;3;26;26.8;105.41;99.14;1.04;NA;NA
3716;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4045;F;5;27;27.7;115.16;109.07;1.91;NA;NA
3717;27/03/2019;3;2019;27;1;SN-815-C;WHB;Sines;NA;NA;4046;F;3;30;30.6;161.17;152.24;2.25;NA;NA
3718;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4001;M;2;19;19.7;42.82;40.75;0.93;NA;NA
3719;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4002;F;2;20;20.8;53.03;50.98;0.73;NA;NA
3720;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4003;F;2;20;20.2;46.18;43.68;1.3;NA;NA
3721;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4004;F;2;20;20.8;54.03;50.68;1.13;NA;NA
3722;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4005;M;2;20;20;46.81;44.13;1.11;NA;NA
3723;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4006;M;2;20;20.8;51.81;47.55;1.52;NA;NA
3724;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4007;F;2;20;20.1;50.95;47.34;0.98;NA;NA
3725;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4008;F;2;21;21.5;59.74;57.31;0.76;NA;NA
3726;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4009;M;2;21;21.7;58.82;56.1;0.67;NA;NA
3727;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4010;M;2;21;21.7;59.21;51.59;1.77;NA;NA
3728;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4011;M;2;21;21.3;55.16;52.57;0.75;NA;NA
3729;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4012;F;2;21;21;52.33;49.8;0.71;NA;NA
3730;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4013;F;2;21;21.1;53.53;50.21;0.98;NA;NA
3731;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4014;F;2;21;21.2;61.22;57.9;0.84;NA;NA
3732;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4015;F;2;21;21.7;61.4;57.89;1.26;NA;NA
3733;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4016;F;2;22;22.3;67.9;62.54;1.86;NA;NA
3734;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4017;M;2;22;22.7;63.18;60.79;0.62;NA;NA
3735;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4018;M;2;22;22.9;70.26;66.7;1.18;NA;NA
3736;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4019;M;2;22;22;59.91;55.9;1.96;NA;NA
3737;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4020;M;2;22;22.7;74.52;70.6;0.99;NA;NA
3738;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4021;F;2;22;22.3;60.7;58.15;1.64;NA;NA
3739;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4022;M;2;23;23.8;70.83;68.63;0.63;NA;NA
3740;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4023;M;2;23;23.4;74.82;70.93;1.36;NA;NA
3741;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4024;M;2;24;24.6;78.82;75.7;0.93;NA;NA
3742;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4025;M;2;23;23.9;76.28;73.23;0.93;NA;NA
3743;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4026;M;2;23;23.7;84.7;79.75;2.57;NA;NA
3744;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4027;M;2;23;23.3;76.76;74.76;0.98;NA;NA
3745;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4028;M;2;23;23.4;79.78;73.3;1.17;NA;NA
3746;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4029;F;2;23;23.3;70.68;67.3;1.14;NA;NA
3747;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4030;M;2;23;23.5;74.9;71.28;0.98;NA;NA
3748;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4031;M;2;24;24.4;76.34;73;1.06;NA;NA
3749;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4032;M;2;24;24.5;84.37;80.41;1.21;NA;NA
3750;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4033;M;2;24;24.3;88.86;83.63;2.25;NA;NA
3751;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4034;M;2;24;24.2;90.53;85.53;1.67;NA;NA
3752;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4035;M;2;24;24.3;73.51;69.89;1.09;NA;NA
3753;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4036;M;2;24;24.1;87.93;82.72;1.45;NA;NA
3754;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4037;M;2;24;24.2;81.05;77.25;1.4;NA;NA
3755;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4038;M;2;24;24.8;80.62;77.47;0.49;NA;NA
3756;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4039;M;2;24;24.3;85.93;82.14;1.34;NA;NA
3757;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4040;F;2;24;24.4;75.27;71.2;0.61;NA;NA
3758;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4041;M;2;24;24.2;75.02;72.47;0.73;NA;NA
3759;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4042;F;2;25;25;88.2;84.04;0.86;NA;NA
3760;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4043;F;2;25;25.3;98.51;92.55;2.13;NA;NA
3761;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4044;M;2;25;25;95.06;89.3;2.17;NA;NA
3762;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4045;F;2;25;25.3;93.81;88.18;1.18;NA;NA
3763;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4046;M;2;25;25.2;89.58;85.06;1.84;NA;NA
3764;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4047;M;2;25;25.2;73.2;71.2;0.56;NA;NA
3765;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4048;M;2;26;26;92.19;89.08;1.1;NA;NA
3766;05/05/2019;5;2019;5;2;SN-815-C;WHB;Sines;NA;NA;4049;M;2;26;26.4;93.51;90.6;0.86;NA;NA
3767;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;1;M;1;19;19.6;49.31;45.1;2.53;0.07;NA
3768;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;2;M;1;20;20.5;56.51;51.6;3.44;0.04;NA
3769;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;3;F;2;20;20.6;54.34;50.21;2.27;0.17;NA
3770;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;4;M;2;20;20;58.37;50.82;4.14;0.12;NA
3771;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;5;I;NA;20;20.6;54.13;48.1;3.9;NA;NA
3772;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;6;I;NA;20;20.1;52.31;48.6;2.44;NA;NA
3773;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;7;M;2;20;20.5;59.82;53.37;3.45;0.1;NA
3774;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;8;I;NA;20;20.5;55.66;50.2;2.85;NA;NA
3775;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;9;M;2;20;20.8;55.23;48.55;3.51;0.12;NA
3776;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;10;I;NA;20;20.6;56.52;51.57;2.56;NA;NA
3777;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;11;F;2;20;20.7;54.6;50.23;2.9;0.16;NA
3778;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;12;M;2;21;21.5;68.17;61.26;4.72;0.13;NA
3779;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;13;I;NA;21;21.7;64.23;58.63;3.85;NA;NA
3780;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;14;F;2;21;21;59.18;54.23;2.76;0.18;NA
3781;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;15;M;NA;21;21;53.86;50.26;2.78;0.07;NA
3782;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;16;I;NA;21;21.2;57.42;52.76;3.09;NA;NA
3783;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;17;I;NA;21;21.2;57.5;53.95;2.4;NA;NA
3784;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;18;I;NA;21;21;58.34;53.92;3.28;NA;NA
3785;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;19;F;2;21;21.6;66.04;60;4.81;0.1;NA
3786;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;20;F;2;21;21.5;67.79;57.8;2.66;0.22;NA
3787;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;21;F;2;21;21.7;64.34;60.33;2.63;0.1;NA
3788;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;22;M;2;22;22;65.66;59.25;3.85;NA;NA
3789;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;23;I;NA;22;22.1;67.43;62.95;2.69;NA;NA
3790;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;24;I;NA;22;22;65.02;59.89;2.78;NA;NA
3791;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;25;I;NA;22;22;63.67;58.77;3.24;NA;NA
3792;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;26;I;NA;22;22.7;80.8;69.95;4.85;NA;NA
3793;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;27;F;2;22;22.1;65.54;60.62;3.34;0.14;NA
3794;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;28;F;2;22;22.6;75.85;69.46;4.68;0.2;NA
3795;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;29;F;2;22;22.5;70.11;62.04;5.6;0.18;NA
3796;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;30;I;NA;22;22.2;64.55;58.04;4.75;NA;NA
3797;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;31;I;NA;22;22;64.7;58.84;3.58;NA;NA
3798;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;32;I;NA;23;23.7;80.75;72.29;2.97;NA;NA
3799;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;33;I;NA;23;23.2;66.41;62.68;2.38;NA;NA
3800;20/05/2019;5;2019;20;2;A-3346-C;WHB;Matosinhos;NA;NA;34;I;NA;24;24.1;73.47;70.92;1.19;NA;NA
3801;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;1;F;1;19;19.5;47.19;42.55;2.63;0.07;NA
3802;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;2;F;2;19;19.7;50.11;44.45;3.48;0.13;NA
3803;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;3;M;2;19;19.4;43.53;40.02;2.01;0.1;NA
3804;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;4;M;2;19;19.9;50.52;46.03;2.81;0.05;NA
3805;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;5;I;NA;19;19.7;48.69;43.42;3.33;NA;NA
3806;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;6;M;2;19;19.8;45.65;43.23;0.85;0.16;NA
3807;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;7;F;1;19;19.6;44.95;41.69;1.89;0.06;NA
3808;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;8;M;2;20;20.1;53.81;47.6;2.89;0.14;NA
3809;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;9;I;NA;20;20.3;51.89;47.13;3.23;NA;NA
3810;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;10;F;2;20;20.3;56.23;51.36;2.34;0.12;NA
3811;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;11;M;2;20;20.5;58.69;51.33;3.55;0.09;NA
3812;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;12;M;NA;20;20.1;49.29;46.07;1.17;0.07;NA
3813;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;13;M;2;20;20.5;53.13;47.7;2.32;0.1;NA
3814;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;14;F;2;20;20.6;56.36;50.62;3.5;0.2;NA
3815;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;15;I;3;20;20.6;51.34;48.08;1.68;NA;NA
3816;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;16;F;3;20;20.5;58.25;52;3.63;0.82;NA
3817;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;17;F;2;20;20.6;56.62;51.82;2.68;0.12;NA
3818;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;18;F;2;21;21.5;58.67;53.3;2.67;0.14;NA
3819;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;19;F;2;21;21.6;65.12;57.36;3.7;0.2;NA
3820;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;20;F;2;21;21;53.62;49.49;2.31;0.18;NA
3821;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;21;F;2;21;21.3;59.09;54.48;2.02;0.12;NA
3822;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;22;I;2;21;21;58.23;53.74;2.65;NA;NA
3823;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;23;F;2;21;21.1;60.33;54.3;4.62;0.14;NA
3824;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;24;M;2;21;21.1;52.44;49.02;1.5;NA;NA
3825;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;25;F;2;21;21.5;61.22;53.84;2.23;0.17;NA
3826;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;26;F;1;21;21.6;57.76;54.49;0.06;0.06;NA
3827;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;27;I;NA;21;21.4;59.88;55.22;3;NA;NA
3828;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;28;F;2;22;22;65.99;60.98;3.06;0.2;NA
3829;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;29;F;3;22;22.2;67.3;61.41;2.97;0.83;NA
3830;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;30;F;2;22;22;66.7;59.35;5.03;0.2;NA
3831;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;31;F;2;22;22.3;76.94;70.07;4.72;0.14;NA
3832;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;32;F;2;22;22.5;66.92;62.1;2.57;NA;NA
3833;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;33;M;2;22;22.3;63.82;59.2;2.26;0.08;NA
3834;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;34;F;2;22;22.5;69.24;62.42;3.1;0.11;NA
3835;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;35;F;2;22;22;63.08;57.76;3;0.25;NA
3836;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;36;F;2;22;22;59.31;54.94;2.05;0.15;NA
3837;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;37;F;2;22;22;59.18;55.16;1.54;0.18;NA
3838;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;38;M;2;23;23.2;66.9;62.35;NA;NA;NA
3839;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;39;F;2;23;23.5;66.32;62.72;0.93;0.15;NA
3840;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;40;M;2;23;23.8;73.45;67.71;NA;NA;NA
3841;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;41;M;2;23;23;73.26;68.71;2.1;0.15;NA
3842;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;42;M;2;23;23.2;66.54;63.69;NA;NA;NA
3843;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;43;F;2;23;23.5;63.35;59.5;NA;0.14;NA
3844;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;44;M;2;23;23.1;65.87;62.78;NA;0.08;NA
3845;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;45;M;2;24;24.5;78.88;68.67;NA;NA;NA
3846;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;46;M;2;24;24.6;80.34;75.74;1.1;NA;NA
3847;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;47;F;2;24;24;68.63;66.17;0.78;0.13;NA
3848;08/04/2019;4;2019;8;2;A-3346-C;WHB;Matosinhos;NA;NA;48;M;2;24;24.6;80.08;74.86;1.33;0.14;NA
3849;17/10/2019;10;2019;17;4;L-2028-C;WHB;Portimão;NA;NA;1;M;2;22;22.8;66.47;61.56;3.11;NA;NA
3850;17/10/2019;10;2019;17;4;L-2028-C;WHB;Portimão;NA;NA;2;F;2;23;23.1;65.81;61.18;0.8;NA;NA
3851;17/10/2019;10;2019;17;4;L-2028-C;WHB;Portimão;NA;NA;3;F;2;23;23.5;74.25;65.39;3.88;NA;NA
